Side_A,Side_B,Side_C,Triangle_Type
55.09,59.2,25.0,Scalene
84.0,88.0,65.0,Scalene
40.46,61.0,45.0,Scalene
44.0,43.71,39.12,Scalene
11.18,81.0,87.93,Scalene
82.0,41.0,77.0,Scalene
27.01,36.0,49.8,Scalene
24.0,53.0,32.91,Scalene
61.0,36.0,89.13,Scalene
99.0,32.0,92.0,Scalene
63.0,60.0,35.0,Scalene
53.0,90.0,59.0,Scalene
87.0,88.0,37.0,Scalene
56.22,35.0,65.0,Scalene
57.4,33.99,38.0,Scalene
55.57,53.0,33.0,Scalene
25.0,10.0,16.9,Scalene
42.0,65.7,85.8,Scalene
35.86,50.0,31.0,Scalene
81.0,61.0,46.29,Scalene
71.0,86.0,49.5,Scalene
25.0,88.0,72.0,Scalene
80.0,59.0,72.0,Scalene
96.0,96.0,58.0,Scalene
44.0,17.0,33.71,Scalene
87.8,41.92,90.48,Scalene
29.0,73.29,61.23,Scalene
64.0,95.0,78.0,Scalene
81.0,54.0,42.0,Scalene
26.0,61.0,56.0,Scalene
67.0,36.0,44.0,Scalene
47.03,99.0,66.0,Scalene
83.0,43.0,69.0,Scalene
55.0,78.0,62.0,Scalene
97.0,80.0,77.0,Scalene
53.28,97.0,64.2,Scalene
84.0,19.0,77.0,Scalene
100.0,54.0,85.0,Scalene
56.0,44.0,14.02,Scalene
91.0,88.0,51.0,Scalene
50.0,84.0,50.0,Scalene
49.0,41.74,52.62,Scalene
11.0,53.0,58.0,Scalene
55.0,49.86,66.0,Scalene
39.0,96.0,89.0,Scalene
67.0,44.0,43.0,Scalene
39.83,28.0,26.0,Scalene
63.44,95.0,67.0,Scalene
74.0,68.0,16.0,Scalene
42.76,83.02,40.71,Scalene
67.0,76.37,73.0,Scalene
88.2,59.68,84.0,Scalene
66.0,53.0,33.15,Scalene
56.69,59.0,48.0,Scalene
73.0,5.0,71.0,Scalene
72.0,74.12,18.0,Scalene
55.48,77.0,43.0,Scalene
63.0,50.0,36.0,Scalene
92.0,29.0,63.86,Scalene
80.22,79.0,64.65,Scalene
39.33,92.36,71.02,Scalene
61.62,23.0,83.45,Scalene
48.0,77.0,77.0,Scalene
63.0,83.0,57.0,Scalene
39.0,15.0,38.0,Scalene
72.0,80.0,35.0,Scalene
31.0,92.0,81.72,Scalene
15.0,40.0,26.0,Scalene
85.0,85.56,74.03,Scalene
80.0,88.0,72.0,Scalene
71.0,95.0,92.0,Scalene
60.0,75.0,68.0,Scalene
73.5,82.0,59.0,Scalene
74.72,47.0,82.0,Scalene
93.12,55.0,88.0,Scalene
18.58,94.27,79.18,Scalene
78.0,21.05,74.0,Scalene
57.27,94.0,42.96,Scalene
8.19,5.0,10.41,Scalene
55.0,55.0,2.0,Scalene
88.0,31.0,76.0,Scalene
63.0,42.0,80.0,Scalene
53.21,73.0,91.0,Scalene
47.27,93.0,65.0,Scalene
64.0,97.0,55.0,Scalene
40.0,47.0,23.0,Scalene
69.0,62.0,55.0,Scalene
33.0,80.31,63.0,Scalene
70.0,8.0,69.0,Scalene
68.0,94.0,57.0,Scalene
73.0,76.0,98.0,Scalene
45.0,22.0,62.67,Scalene
64.0,89.0,57.0,Scalene
11.0,6.95,16.0,Scalene
6.0,36.0,41.0,Scalene
38.0,52.64,20.0,Scalene
85.0,64.0,55.0,Scalene
57.91,51.0,80.0,Scalene
55.0,55.49,95.0,Scalene
89.77,97.0,90.0,Scalene
27.0,79.0,64.0,Scalene
23.0,70.0,50.0,Scalene
32.64,53.0,49.0,Scalene
77.0,60.0,98.92,Scalene
61.0,70.0,90.0,Scalene
95.0,78.0,53.0,Scalene
84.0,66.0,50.0,Scalene
77.0,88.0,86.0,Scalene
29.0,29.0,53.0,Scalene
90.0,22.0,93.82,Scalene
61.48,85.55,83.0,Scalene
23.0,94.0,95.0,Scalene
67.5,29.0,50.0,Scalene
58.0,62.0,53.0,Scalene
74.0,39.0,64.15,Scalene
85.31,95.28,44.0,Scalene
87.0,83.0,26.0,Scalene
97.6,80.51,21.0,Scalene
62.0,67.0,14.0,Scalene
25.0,60.0,61.0,Scalene
49.0,76.0,47.58,Scalene
59.0,100.0,48.0,Scalene
89.48,69.0,84.99,Scalene
61.35,70.0,67.0,Scalene
53.0,35.0,78.0,Scalene
77.0,57.71,31.85,Scalene
77.0,58.0,87.0,Scalene
81.0,54.0,91.76,Scalene
43.0,94.0,66.0,Scalene
56.0,75.0,81.0,Scalene
34.0,66.3,78.0,Scalene
59.0,85.41,49.71,Scalene
4.0,47.0,46.0,Scalene
70.0,76.72,48.0,Scalene
76.0,72.0,26.0,Scalene
92.0,96.53,60.0,Scalene
73.89,71.0,93.0,Scalene
37.0,98.0,85.57,Scalene
75.0,94.23,90.0,Scalene
75.0,63.0,27.0,Scalene
48.0,97.0,73.0,Scalene
88.52,88.0,34.0,Scalene
15.0,33.0,40.0,Scalene
59.92,79.0,99.0,Scalene
48.0,50.46,53.0,Scalene
68.0,61.0,20.0,Scalene
76.34,71.0,62.0,Scalene
45.33,53.0,40.0,Scalene
50.66,12.95,48.47,Scalene
43.0,65.0,100.0,Scalene
62.0,90.0,53.0,Scalene
35.0,36.0,66.0,Scalene
90.0,53.0,66.0,Scalene
64.0,73.0,55.72,Scalene
76.0,18.0,69.0,Scalene
72.0,29.0,76.0,Scalene
81.0,12.0,91.29,Scalene
85.0,88.0,4.92,Scalene
88.0,88.0,15.0,Scalene
89.0,84.0,52.0,Scalene
46.0,73.6,81.74,Scalene
27.0,36.0,25.0,Scalene
51.0,92.14,43.0,Scalene
43.0,48.0,49.0,Scalene
56.63,90.0,91.0,Scalene
76.0,87.95,68.23,Scalene
98.0,69.0,30.0,Scalene
68.0,99.0,75.0,Scalene
91.53,83.0,46.0,Scalene
29.0,62.0,83.0,Scalene
73.0,60.0,23.0,Scalene
56.0,52.97,13.0,Scalene
85.49,34.0,90.0,Scalene
75.0,37.4,42.0,Scalene
69.6,98.0,47.39,Scalene
62.0,49.0,85.0,Scalene
15.0,60.0,66.0,Scalene
82.0,51.0,85.0,Scalene
56.16,45.0,56.0,Scalene
56.21,81.0,28.0,Scalene
52.0,31.0,56.0,Scalene
39.0,77.0,93.05,Scalene
7.02,81.47,82.0,Scalene
88.34,24.0,84.0,Scalene
66.0,68.78,29.0,Scalene
10.0,79.82,88.0,Scalene
63.0,33.94,60.0,Scalene
57.0,38.33,35.71,Scalene
55.88,17.82,50.0,Scalene
60.98,49.0,28.0,Scalene
76.0,96.0,55.0,Scalene
56.0,27.0,66.0,Scalene
35.92,75.25,57.0,Scalene
39.0,37.0,56.0,Scalene
75.0,97.0,30.0,Scalene
68.0,96.0,78.0,Scalene
59.0,88.0,60.0,Scalene
73.0,45.0,64.0,Scalene
99.0,51.0,55.0,Scalene
75.0,84.38,74.46,Scalene
15.24,53.0,68.0,Scalene
74.53,5.0,70.0,Scalene
18.19,42.0,58.05,Scalene
35.0,49.0,47.0,Scalene
87.41,55.55,50.0,Scalene
17.0,43.35,29.0,Scalene
85.0,61.0,66.87,Scalene
13.0,41.0,35.0,Scalene
39.0,29.32,66.22,Scalene
44.0,48.27,14.0,Scalene
94.0,100.0,91.0,Scalene
70.0,60.0,69.73,Scalene
18.54,25.0,16.0,Scalene
59.0,60.0,66.0,Scalene
61.47,82.0,30.0,Scalene
94.92,86.0,93.0,Scalene
89.2,92.0,25.0,Scalene
80.0,62.0,29.0,Scalene
85.55,20.0,82.95,Scalene
42.0,58.0,89.0,Scalene
91.58,76.29,40.0,Scalene
39.0,64.0,73.0,Scalene
93.0,63.0,73.0,Scalene
47.0,43.9,79.0,Scalene
24.0,19.0,9.16,Scalene
20.0,27.0,20.0,Scalene
85.0,55.0,78.0,Scalene
35.0,23.0,41.0,Scalene
5.0,25.0,29.0,Scalene
84.0,44.56,81.0,Scalene
16.0,57.65,51.0,Scalene
78.0,48.0,68.7,Scalene
74.0,76.0,53.15,Scalene
82.0,73.0,93.75,Scalene
28.0,39.0,33.0,Scalene
91.0,84.0,61.0,Scalene
66.0,52.0,47.0,Scalene
61.0,36.0,83.0,Scalene
100.0,80.0,21.64,Scalene
44.39,49.0,52.0,Scalene
37.0,57.0,68.0,Scalene
61.0,80.0,46.83,Scalene
96.0,82.0,46.27,Scalene
76.0,66.0,95.0,Scalene
98.0,96.0,63.0,Scalene
25.0,45.0,21.0,Scalene
65.0,87.42,93.0,Scalene
42.0,96.0,66.0,Scalene
30.0,41.0,36.0,Scalene
41.0,38.0,10.0,Scalene
56.0,97.0,44.0,Scalene
39.02,45.0,32.0,Scalene
51.0,59.0,49.0,Scalene
43.94,58.0,22.0,Scalene
21.0,42.0,52.0,Scalene
97.0,82.24,25.0,Scalene
54.0,96.21,60.0,Scalene
31.0,63.74,55.0,Scalene
20.0,24.0,23.0,Scalene
17.0,99.0,84.0,Scalene
25.0,58.0,79.0,Scalene
97.0,93.0,36.12,Scalene
94.76,64.0,84.42,Scalene
56.0,57.0,97.0,Scalene
71.0,74.19,78.0,Scalene
43.0,20.0,48.29,Scalene
35.0,79.0,88.0,Scalene
60.0,62.0,57.0,Scalene
32.08,42.38,66.0,Scalene
80.0,73.0,81.0,Scalene
20.87,74.0,62.0,Scalene
71.4,69.0,38.0,Scalene
21.0,30.0,40.0,Scalene
91.0,43.0,51.26,Scalene
48.0,58.0,49.0,Scalene
69.0,40.0,67.85,Scalene
63.0,58.0,69.0,Scalene
41.0,12.0,49.0,Scalene
56.0,75.0,81.0,Scalene
81.0,53.0,88.0,Scalene
81.0,69.67,43.0,Scalene
61.0,46.0,98.0,Scalene
77.0,31.11,100.0,Scalene
48.0,21.0,42.0,Scalene
55.0,46.0,94.0,Scalene
90.71,57.0,92.0,Scalene
31.0,90.0,64.0,Scalene
63.91,67.69,100.0,Scalene
65.0,36.0,43.0,Scalene
71.0,64.36,42.54,Scalene
85.0,28.48,61.0,Scalene
84.0,47.0,93.77,Scalene
87.79,30.0,93.14,Scalene
74.0,24.0,87.0,Scalene
63.0,89.0,73.0,Scalene
18.0,62.39,72.0,Scalene
46.0,56.0,31.0,Scalene
50.0,75.0,65.0,Scalene
41.0,49.0,57.0,Scalene
55.0,50.65,50.0,Scalene
80.24,11.0,84.0,Scalene
24.0,41.0,17.32,Scalene
56.0,69.0,70.53,Scalene
69.0,77.43,73.0,Scalene
61.0,78.38,58.0,Scalene
31.0,36.0,62.13,Scalene
91.0,38.53,74.0,Scalene
15.65,9.0,15.0,Scalene
52.0,66.0,83.0,Scalene
73.0,51.92,95.0,Scalene
27.83,59.0,37.0,Scalene
77.0,82.0,98.0,Scalene
94.0,60.0,83.0,Scalene
52.0,41.11,72.0,Scalene
49.71,41.0,21.0,Scalene
21.69,73.99,54.0,Scalene
74.0,32.0,52.0,Scalene
59.0,50.0,13.0,Scalene
27.19,97.0,82.26,Scalene
36.04,34.71,13.0,Scalene
63.0,39.32,41.01,Scalene
9.0,20.0,19.0,Scalene
63.0,93.0,33.0,Scalene
15.1,12.0,14.68,Scalene
57.0,78.0,84.0,Scalene
76.0,74.0,97.0,Scalene
71.0,63.0,71.0,Scalene
94.0,90.0,90.0,Scalene
44.25,34.58,69.0,Scalene
23.42,62.06,80.0,Scalene
71.48,95.0,58.0,Scalene
36.0,58.0,41.52,Scalene
64.0,84.55,67.0,Scalene
82.0,95.0,49.0,Scalene
65.41,53.34,47.0,Scalene
83.0,61.0,55.0,Scalene
90.0,23.0,73.85,Scalene
98.0,40.0,71.0,Scalene
54.25,23.0,43.0,Scalene
19.16,7.0,25.0,Scalene
32.0,41.27,26.0,Scalene
74.78,87.0,72.0,Scalene
64.74,64.0,77.4,Scalene
54.0,54.22,14.0,Scalene
47.0,63.0,71.0,Scalene
91.71,60.1,89.0,Scalene
32.0,72.0,45.0,Scalene
46.0,20.0,46.0,Scalene
100.0,83.0,57.0,Scalene
51.0,55.46,86.0,Scalene
44.0,22.0,39.0,Scalene
98.0,50.0,85.0,Scalene
29.0,80.0,84.0,Scalene
89.0,22.0,100.0,Scalene
79.0,70.0,83.0,Scalene
41.29,67.0,89.0,Scalene
76.0,17.0,73.0,Scalene
79.0,98.0,58.0,Scalene
57.6,39.0,96.57,Scalene
42.26,5.62,43.0,Scalene
62.0,60.25,17.0,Scalene
78.0,99.0,80.0,Scalene
27.0,95.0,81.0,Scalene
78.0,48.0,55.0,Scalene
59.0,90.0,68.0,Scalene
11.0,48.0,43.0,Scalene
79.36,38.6,54.16,Scalene
67.68,62.0,18.0,Scalene
39.14,39.0,33.0,Scalene
81.0,43.0,49.0,Scalene
57.0,55.0,40.18,Scalene
48.69,74.21,66.0,Scalene
68.0,78.0,88.0,Scalene
36.0,47.0,57.0,Scalene
31.0,76.0,89.0,Scalene
39.0,37.0,30.0,Scalene
91.0,47.0,95.67,Scalene
59.0,70.0,47.66,Scalene
44.56,77.0,47.19,Scalene
34.0,41.0,28.0,Scalene
59.65,62.0,61.28,Scalene
21.0,92.0,74.0,Scalene
40.0,31.0,24.0,Scalene
89.0,92.14,19.0,Scalene
95.0,84.98,76.0,Scalene
83.69,49.0,63.0,Scalene
96.0,61.0,54.0,Scalene
45.0,49.6,78.48,Scalene
54.51,45.0,40.0,Scalene
27.0,23.0,41.0,Scalene
62.0,37.5,28.0,Scalene
34.34,96.0,74.0,Scalene
48.0,87.0,69.67,Scalene
98.0,14.0,93.0,Scalene
94.0,98.65,63.0,Scalene
32.0,43.8,62.84,Scalene
74.0,41.0,56.15,Scalene
69.0,51.0,60.0,Scalene
66.0,94.0,84.0,Scalene
84.0,72.0,90.0,Scalene
23.7,83.96,98.0,Scalene
81.0,66.0,34.0,Scalene
5.0,96.36,95.0,Scalene
57.0,81.0,27.0,Scalene
60.0,36.0,27.0,Scalene
9.0,75.0,73.0,Scalene
56.0,51.0,63.0,Scalene
79.28,77.0,65.0,Scalene
35.0,41.0,72.0,Scalene
57.47,57.41,81.0,Scalene
77.48,21.0,68.0,Scalene
73.0,78.0,27.84,Scalene
27.0,90.06,86.0,Scalene
16.0,64.99,64.0,Scalene
51.0,22.0,42.0,Scalene
73.0,69.0,21.0,Scalene
26.0,59.0,38.0,Scalene
78.0,80.0,18.13,Scalene
56.56,45.19,32.0,Scalene
96.0,86.0,34.0,Scalene
59.0,44.0,75.0,Scalene
71.25,70.0,9.0,Scalene
33.0,84.0,72.0,Scalene
78.0,14.0,87.0,Scalene
62.0,37.0,26.0,Scalene
49.0,83.0,55.52,Scalene
100.0,95.0,33.0,Scalene
57.0,18.0,73.0,Scalene
6.54,12.0,17.41,Scalene
80.0,31.0,51.0,Scalene
28.0,79.0,56.0,Scalene
69.0,35.0,47.0,Scalene
32.59,95.81,71.0,Scalene
55.48,45.0,86.0,Scalene
53.0,79.0,88.0,Scalene
73.0,37.0,83.0,Scalene
42.0,17.0,50.0,Scalene
13.0,39.0,50.77,Scalene
99.0,67.0,51.56,Scalene
82.0,89.29,92.0,Scalene
84.0,42.0,67.0,Scalene
82.17,37.02,53.0,Scalene
42.0,32.0,73.67,Scalene
55.0,51.0,7.0,Scalene
36.99,74.0,64.0,Scalene
27.0,90.31,72.99,Scalene
75.0,85.91,11.7,Scalene
67.0,94.0,45.0,Scalene
46.0,57.0,28.0,Scalene
87.92,97.64,27.69,Scalene
43.0,63.0,60.0,Scalene
74.0,93.0,84.96,Scalene
52.0,73.0,82.0,Scalene
49.61,36.73,55.0,Scalene
98.0,66.0,95.0,Scalene
80.0,98.0,37.0,Scalene
76.0,78.0,24.0,Scalene
78.0,42.0,74.0,Scalene
57.0,18.15,62.59,Scalene
56.0,45.81,17.59,Scalene
16.0,91.0,89.0,Scalene
97.0,73.0,84.0,Scalene
7.16,67.0,70.23,Scalene
63.0,53.0,75.28,Scalene
49.65,52.0,24.0,Scalene
98.0,13.4,87.0,Scalene
98.0,74.33,51.0,Scalene
66.0,62.13,84.35,Scalene
78.0,39.0,59.0,Scalene
56.0,54.0,84.0,Scalene
59.0,35.0,43.0,Scalene
82.0,97.0,91.57,Scalene
55.78,56.0,55.0,Scalene
52.0,60.0,82.89,Scalene
52.0,13.0,46.76,Scalene
91.0,95.0,21.05,Scalene
33.0,35.0,55.38,Scalene
58.73,49.0,55.0,Scalene
39.0,96.0,60.0,Scalene
10.0,44.77,53.0,Scalene
56.0,57.0,45.0,Scalene
84.0,73.0,64.0,Scalene
65.01,12.0,62.0,Scalene
57.0,13.0,46.0,Scalene
33.0,35.0,31.0,Scalene
82.0,77.0,23.0,Scalene
55.0,21.0,73.0,Scalene
56.0,31.19,61.29,Scalene
66.0,36.0,78.61,Scalene
51.24,65.0,75.0,Scalene
26.0,91.0,99.0,Scalene
57.0,91.0,83.4,Scalene
54.98,59.0,52.0,Scalene
13.0,35.0,43.0,Scalene
92.0,19.39,85.0,Scalene
45.0,93.67,82.0,Scalene
37.0,66.0,73.0,Scalene
93.0,60.0,90.63,Scalene
48.0,43.55,68.45,Scalene
47.0,60.74,74.59,Scalene
62.08,98.0,78.0,Scalene
58.0,97.02,45.0,Scalene
85.0,98.9,43.0,Scalene
85.0,89.0,5.0,Scalene
58.0,21.0,70.0,Scalene
45.0,22.0,24.0,Scalene
95.78,43.0,85.0,Scalene
74.0,64.0,50.69,Scalene
90.0,28.0,84.0,Scalene
89.0,55.0,37.0,Scalene
18.0,69.0,62.0,Scalene
36.0,33.0,45.32,Scalene
97.27,31.29,70.0,Scalene
37.35,38.45,32.7,Scalene
75.0,51.0,72.22,Scalene
51.63,35.0,26.4,Scalene
46.0,22.0,60.0,Scalene
70.0,77.0,53.0,Scalene
31.28,20.0,17.0,Scalene
70.0,43.0,43.0,Scalene
62.05,24.0,69.0,Scalene
50.0,37.85,33.0,Scalene
51.08,76.88,100.0,Scalene
57.0,50.0,17.55,Scalene
38.0,17.0,43.0,Scalene
26.0,45.0,47.0,Scalene
20.0,30.02,40.0,Scalene
91.0,56.32,75.0,Scalene
68.0,58.39,44.0,Scalene
67.66,99.0,69.0,Scalene
35.0,86.0,76.0,Scalene
47.0,75.0,48.0,Scalene
80.0,78.0,86.92,Scalene
58.93,53.0,67.0,Scalene
88.0,50.0,72.0,Scalene
57.74,22.0,70.0,Scalene
79.0,94.0,98.0,Scalene
67.0,66.83,11.0,Scalene
50.0,61.0,12.0,Scalene
83.0,72.0,33.0,Scalene
56.0,45.2,35.58,Scalene
60.51,31.0,86.0,Scalene
70.0,61.0,9.38,Scalene
31.05,33.88,40.0,Scalene
10.0,73.98,69.0,Scalene
49.0,76.0,39.0,Scalene
47.42,43.0,28.0,Scalene
29.0,34.0,24.0,Scalene
18.0,70.0,79.0,Scalene
86.0,14.0,77.0,Scalene
98.0,90.0,96.0,Scalene
98.0,50.0,62.9,Scalene
97.0,58.0,82.0,Scalene
22.0,61.0,48.0,Scalene
65.0,46.0,76.0,Scalene
79.0,38.0,73.0,Scalene
61.0,13.0,49.0,Scalene
86.34,45.03,50.0,Scalene
57.15,68.0,82.0,Scalene
29.0,66.0,72.0,Scalene
90.0,57.0,80.45,Scalene
74.0,91.23,50.0,Scalene
40.65,46.0,28.14,Scalene
69.52,23.0,85.0,Scalene
73.0,52.0,55.0,Scalene
62.0,63.0,86.0,Scalene
88.45,50.0,43.0,Scalene
56.25,26.75,37.0,Scalene
96.0,34.0,66.0,Scalene
46.0,29.0,56.09,Scalene
83.0,27.32,65.0,Scalene
16.0,32.0,34.0,Scalene
41.47,87.0,48.0,Scalene
29.29,77.0,90.0,Scalene
89.0,91.0,95.0,Scalene
36.0,57.0,30.0,Scalene
63.0,48.0,66.26,Scalene
10.0,84.86,92.41,Scalene
64.0,60.0,74.18,Scalene
85.0,72.86,35.0,Scalene
29.0,66.1,63.0,Scalene
55.57,73.0,31.0,Scalene
66.0,23.0,47.0,Scalene
62.0,48.0,75.1,Scalene
63.0,71.0,31.0,Scalene
23.0,39.0,58.62,Scalene
83.0,35.0,83.89,Scalene
67.16,48.8,21.0,Scalene
90.0,20.37,73.0,Scalene
85.0,26.0,80.95,Scalene
60.0,43.0,71.0,Scalene
67.0,44.0,27.0,Scalene
55.0,15.0,48.0,Scalene
90.0,71.0,60.0,Scalene
6.23,38.0,40.0,Scalene
87.0,76.78,13.0,Scalene
38.0,63.0,76.0,Scalene
42.94,65.0,48.0,Scalene
44.0,81.0,93.0,Scalene
28.12,55.0,42.52,Scalene
99.0,44.0,98.0,Scalene
23.0,46.0,59.39,Scalene
43.88,53.0,23.0,Scalene
94.0,91.0,45.89,Scalene
49.0,44.0,15.0,Scalene
59.0,35.98,50.0,Scalene
65.0,71.0,99.0,Scalene
20.0,63.6,48.0,Scalene
52.0,66.02,37.98,Scalene
99.0,52.0,84.45,Scalene
34.44,99.0,74.0,Scalene
43.64,41.0,51.0,Scalene
90.0,21.0,94.0,Scalene
62.0,1.38,63.0,Scalene
14.0,72.0,77.26,Scalene
50.65,36.0,42.0,Scalene
67.0,53.0,24.0,Scalene
39.0,47.0,76.0,Scalene
63.0,90.0,71.0,Scalene
83.27,44.0,70.0,Scalene
96.0,83.0,74.0,Scalene
21.39,44.0,45.44,Scalene
22.36,89.0,97.0,Scalene
83.0,74.0,11.16,Scalene
91.0,41.0,91.0,Scalene
27.0,10.0,20.0,Scalene
78.54,67.83,83.0,Scalene
62.0,30.0,48.0,Scalene
64.28,58.0,9.0,Scalene
56.0,18.0,63.0,Scalene
94.0,74.51,46.0,Scalene
82.59,37.12,67.0,Scalene
17.0,41.0,44.0,Scalene
18.0,70.0,86.0,Scalene
37.0,68.0,68.01,Scalene
25.0,20.23,26.0,Scalene
24.0,28.28,51.0,Scalene
61.0,21.0,69.0,Scalene
39.0,56.0,30.0,Scalene
94.0,60.0,42.0,Scalene
87.0,66.01,40.0,Scalene
32.0,60.0,31.0,Scalene
4.0,74.0,73.69,Scalene
22.0,35.0,56.0,Scalene
65.0,17.31,67.0,Scalene
77.0,71.0,84.0,Scalene
70.45,86.0,42.0,Scalene
68.0,78.0,62.0,Scalene
68.0,96.0,83.0,Scalene
44.0,72.0,78.0,Scalene
80.0,81.0,79.15,Scalene
78.0,70.0,38.0,Scalene
56.0,34.0,25.87,Scalene
27.0,33.96,39.0,Scalene
12.0,45.0,39.0,Scalene
72.0,7.78,73.0,Scalene
49.62,25.0,46.0,Scalene
65.58,52.87,86.0,Scalene
43.0,84.0,70.0,Scalene
75.0,75.54,59.0,Scalene
66.0,55.0,13.0,Scalene
46.0,44.0,51.96,Scalene
35.0,43.0,45.0,Scalene
19.81,78.0,80.0,Scalene
88.0,70.0,48.0,Scalene
38.0,68.0,56.04,Scalene
85.25,61.0,92.59,Scalene
62.0,27.11,39.02,Scalene
43.03,86.0,54.0,Scalene
95.0,98.0,20.0,Scalene
68.0,81.0,88.53,Scalene
55.0,97.0,48.0,Scalene
31.0,58.42,60.0,Scalene
49.3,86.0,82.88,Scalene
68.0,49.0,29.0,Scalene
51.0,41.0,65.0,Scalene
31.0,79.0,92.0,Scalene
100.0,92.0,75.38,Scalene
88.0,77.0,45.0,Scalene
20.08,48.0,66.78,Scalene
74.0,49.0,27.26,Scalene
57.0,93.0,80.0,Scalene
73.0,84.0,40.0,Scalene
89.0,68.0,72.0,Scalene
12.0,52.0,43.0,Scalene
81.0,18.0,82.0,Scalene
20.0,74.43,92.75,Scalene
74.63,64.0,17.0,Scalene
22.5,73.64,96.0,Scalene
17.96,82.9,95.0,Scalene
96.0,92.0,43.58,Scalene
55.0,98.0,65.0,Scalene
74.0,87.53,22.0,Scalene
80.11,89.38,79.0,Scalene
61.0,68.0,85.0,Scalene
100.0,43.0,68.0,Scalene
97.0,78.0,22.0,Scalene
54.0,39.0,66.0,Scalene
89.0,58.0,42.0,Scalene
88.0,30.0,63.0,Scalene
50.64,89.0,85.0,Scalene
60.0,47.0,68.06,Scalene
25.93,30.0,34.0,Scalene
19.9,96.0,85.0,Scalene
19.19,79.86,95.0,Scalene
50.0,92.02,49.0,Scalene
60.0,63.0,20.0,Scalene
54.0,48.2,12.25,Scalene
78.0,100.0,48.0,Scalene
84.0,56.0,92.0,Scalene
65.0,69.0,62.91,Scalene
91.0,28.0,68.0,Scalene
36.0,45.0,76.0,Scalene
95.49,53.0,61.31,Scalene
49.47,42.0,63.0,Scalene
45.0,50.0,77.0,Scalene
82.0,66.0,31.0,Scalene
51.0,94.0,78.57,Scalene
47.0,20.0,48.0,Scalene
57.27,88.0,59.79,Scalene
10.0,40.0,48.0,Scalene
25.0,28.0,22.0,Scalene
67.0,34.63,61.0,Scalene
59.56,69.0,63.0,Scalene
19.41,10.0,11.93,Scalene
59.0,61.0,9.0,Scalene
53.0,51.0,90.0,Scalene
29.0,43.0,28.0,Scalene
73.23,85.0,62.0,Scalene
59.31,62.0,19.14,Scalene
86.27,44.61,81.0,Scalene
89.89,89.42,12.0,Scalene
64.77,77.0,57.0,Scalene
54.0,93.0,51.7,Scalene
14.0,26.0,35.0,Scalene
98.0,87.0,72.0,Scalene
72.0,92.0,27.0,Scalene
54.0,67.0,79.0,Scalene
75.0,44.0,60.74,Scalene
8.97,19.0,14.0,Scalene
77.0,82.0,51.0,Scalene
41.0,47.0,53.0,Scalene
47.31,9.0,48.0,Scalene
36.0,31.0,51.33,Scalene
37.0,75.0,80.0,Scalene
99.0,95.0,4.67,Scalene
31.0,73.42,92.0,Scalene
22.0,100.0,86.04,Scalene
48.0,89.2,69.19,Scalene
70.0,72.0,91.17,Scalene
59.0,89.0,44.0,Scalene
39.0,96.0,73.66,Scalene
51.0,93.08,48.0,Scalene
38.0,90.0,75.0,Scalene
40.0,72.0,85.0,Scalene
78.1,64.0,32.0,Scalene
70.06,71.0,82.28,Scalene
61.0,31.58,84.0,Scalene
68.99,93.28,33.71,Scalene
47.0,94.0,60.0,Scalene
31.11,87.36,70.0,Scalene
70.22,55.0,46.0,Scalene
38.0,21.0,33.0,Scalene
86.0,84.0,81.0,Scalene
95.0,53.0,44.0,Scalene
80.0,86.0,45.0,Scalene
18.0,31.0,42.16,Scalene
95.0,74.0,61.78,Scalene
69.0,82.09,24.42,Scalene
65.0,70.0,63.0,Scalene
47.0,41.0,58.0,Scalene
89.99,63.97,90.0,Scalene
25.0,52.22,62.0,Scalene
45.0,13.0,33.87,Scalene
97.76,74.0,54.0,Scalene
32.32,67.0,96.8,Scalene
30.85,41.0,58.0,Scalene
67.0,56.27,37.0,Scalene
80.0,36.0,96.0,Scalene
60.0,13.7,55.0,Scalene
68.0,36.0,94.0,Scalene
87.0,51.69,96.0,Scalene
88.0,46.0,75.0,Scalene
18.0,43.0,50.0,Scalene
34.0,99.0,74.0,Scalene
8.0,12.0,11.0,Scalene
87.0,47.26,82.0,Scalene
66.0,41.56,90.0,Scalene
63.0,40.0,42.0,Scalene
69.0,28.0,82.0,Scalene
54.0,58.0,88.0,Scalene
78.0,29.0,98.0,Scalene
86.0,46.0,73.0,Scalene
10.0,43.0,39.0,Scalene
64.0,66.0,43.0,Scalene
75.0,79.0,70.0,Scalene
85.18,69.45,86.0,Scalene
36.0,56.37,53.0,Scalene
93.0,52.0,55.0,Scalene
17.0,72.0,86.0,Scalene
76.89,70.85,72.0,Scalene
51.0,61.0,76.0,Scalene
32.0,35.0,40.0,Scalene
71.0,35.0,63.0,Scalene
78.0,57.0,84.0,Scalene
35.0,71.0,87.0,Scalene
12.0,55.0,48.0,Scalene
68.0,59.0,10.0,Scalene
38.0,55.66,76.79,Scalene
24.0,51.0,31.0,Scalene
36.0,24.0,36.09,Scalene
49.0,80.14,86.0,Scalene
7.0,85.0,81.0,Scalene
36.0,93.0,64.88,Scalene
83.0,79.0,30.05,Scalene
40.0,90.5,100.0,Scalene
35.0,78.0,49.32,Scalene
39.0,56.96,79.0,Scalene
52.0,72.0,76.0,Scalene
20.0,8.0,25.32,Scalene
28.0,12.0,28.0,Scalene
81.0,60.0,45.0,Scalene
